brind,startT,endT,stayDuration,commDuration
1209,2008-04-14 12:18:01.950,2008-04-14 12:23:54.990,,00:05:53.040000
1209,2008-04-14 12:24:39.000,2008-04-14 12:25:03.990,,00:00:24.990000
1164,2008-04-14 08:16:57.000,2008-04-14 11:37:04.980,03:20:07.980000,
1164,2008-04-14 08:40:55.980,2008-04-14 08:41:44.010,,00:00:48.030000
1164,2008-04-14 09:23:31.980,2008-04-14 09:23:44.970,,00:00:12.990000
1164,2008-04-14 09:48:33.990,2008-04-14 09:49:54.990,,00:01:21
1164,2008-04-14 11:03:31.980,2008-04-14 11:04:08.970,,00:00:36.990000
1164,2008-04-14 11:06:16.980,2008-04-14 11:11:14.970,,00:04:57.990000
1164,2008-04-14 11:34:38.970,2008-04-14 11:37:21.960,,00:02:42.990000
1165,2008-04-14 08:17:00.990,2008-04-14 09:29:57.990,01:12:57,
1165,2008-04-14 08:44:45.990,2008-04-14 08:45:34.980,,00:00:48.990000
1165,2008-04-14 09:10:08.970,2008-04-14 09:11:00.990,,00:00:52.020000
1165,2008-04-14 09:22:36.990,2008-04-14 09:23:31.980,,00:00:54.990000
1165,2008-04-14 09:28:34.980,2008-04-14 09:29:09.000,,00:00:34.020000
1208,2008-04-14 10:05:41.970,2008-04-14 10:13:28.980,00:07:47.010000,
1207,2008-04-14 10:16:39.990,2008-04-14 12:46:33.960,02:29:53.970000,
1207,2008-04-14 10:15:45.960,2008-04-14 10:16:10.980,,00:00:25.020000
1207,2008-04-14 11:13:59.970,2008-04-14 11:18:35.010,,00:04:35.040000
1207,2008-04-14 11:22:03.960,2008-04-14 11:22:24.990,,00:00:21.030000
1207,2008-04-14 11:31:55.980,2008-04-14 11:32:06.990,,00:00:11.010000
1207,2008-04-14 11:45:03.960,2008-04-14 11:45:54.990,,00:00:51.030000
1207,2008-04-14 12:06:38.970,2008-04-14 12:06:49.020,,00:00:10.050000
1207,2008-04-14 12:34:02.970,2008-04-14 12:36:06.000,,00:02:03.030000
1207,2008-04-14 12:41:40.980,2008-04-14 12:45:23.970,,00:03:42.990000
1168,2008-04-14 08:17:12.990,2008-04-14 10:30:25.980,02:13:12.990000,
1168,2008-04-14 08:57:50.340,2008-04-14 08:58:37.980,,00:00:47.640000
1168,2008-04-14 10:21:33.000,2008-04-14 10:22:15.930,,00:00:42.930000
1168,2008-04-14 10:24:09.570,2008-04-14 10:26:48.990,,00:02:39.420000
1168,2008-04-14 10:27:09.990,2008-04-14 10:29:39.000,,00:02:29.010000
1086,2008-04-14 10:37:36.960,2008-04-14 12:50:29.040,02:12:52.080000,
1086,2008-04-14 11:23:45.990,2008-04-14 11:26:36.000,,00:02:50.010000
1086,2008-04-14 11:34:01.980,2008-04-14 11:34:35.940,,00:00:33.960000
1086,2008-04-14 12:02:38.970,2008-04-14 12:04:24.990,,00:01:46.020000
1086,2008-04-14 12:06:49.020,2008-04-14 12:08:52.980,,00:02:03.960000
1086,2008-04-14 12:37:47.970,2008-04-14 12:40:12.030,,00:02:24.060000
1086,2008-04-14 12:41:16.920,2008-04-14 12:41:40.980,,00:00:24.060000
1086,2008-04-14 12:45:23.970,2008-04-14 12:49:07.020,,00:03:43.050000
1086,2008-04-14 12:50:51.990,2008-04-14 12:51:02.010,,00:00:10.020000
1167,2008-04-14 08:17:19.980,2008-04-14 11:44:33.960,03:27:13.980000,
1167,2008-04-14 08:56:58.020,2008-04-14 08:57:50.340,,00:00:52.320000
1167,2008-04-14 10:05:35.010,2008-04-14 10:06:45.960,,00:01:10.950000
1167,2008-04-14 10:29:39.000,2008-04-14 10:30:23.970,,00:00:44.970000
1167,2008-04-14 11:21:16.020,2008-04-14 11:21:54.990,,00:00:38.970000
1167,2008-04-14 11:39:58.980,2008-04-14 11:43:43.980,,00:03:45
1153,2008-04-14 08:17:06.990,2008-04-14 09:50:19.950,01:41:03.960000,
1153,2008-04-14 08:32:16.980,2008-04-14 08:33:23.970,,00:01:06.990000
1153,2008-04-14 09:01:13.980,2008-04-14 09:01:21.990,,00:00:08.010000
1153,2008-04-14 09:50:26.970,2008-04-14 09:56:45.000,,00:06:18.030000
1010,2008-04-14 10:20:48.960,2008-04-14 10:26:38.970,00:05:50.010000,
1030,2008-04-14 10:28:36.000,2008-04-14 10:38:07.980,00:09:31.980000,
1030,2008-04-14 10:38:49.650,2008-04-14 10:39:45.990,,00:00:56.340000
1030,2008-04-14 10:39:04.020,2008-04-14 10:39:33.990,,00:00:29.970000
1169,2008-04-14 08:17:15.990,2008-04-14 10:41:27.990,02:24:12,
1169,2008-04-14 09:00:28.980,2008-04-14 09:01:13.980,,00:00:45
1169,2008-04-14 09:05:06.990,2008-04-14 09:05:30.000,,00:00:23.010000
1169,2008-04-14 10:18:02.970,2008-04-14 10:20:30.990,,00:02:28.020000
1169,2008-04-14 10:23:01.980,2008-04-14 10:24:09.570,,00:01:07.590000
1169,2008-04-14 10:39:37.950,2008-04-14 10:40:54.960,,00:01:17.010000
1093,2008-04-14 08:17:18.000,2008-04-14 08:31:46.980,00:14:28.980000,
1093,2008-04-14 08:21:33.990,2008-04-14 08:21:42.000,,00:00:08.010000
1096,2008-04-14 08:41:07.980,2008-04-14 08:49:16.980,00:08:09,
1096,2008-04-14 08:40:20.010,2008-04-14 08:40:23.010,,00:00:03
1096,2008-04-14 08:40:40.980,2008-04-14 08:40:54.990,,00:00:14.010000
1096,2008-04-14 08:49:27.000,2008-04-14 08:49:38.970,,00:00:11.970000
1190,2008-04-14 08:46:41.970,2008-04-14 08:49:26.970,00:02:45,
1190,2008-04-14 08:46:16.980,2008-04-14 08:46:32.970,,00:00:15.990000
1190,2008-04-14 08:49:38.970,2008-04-14 08:49:51.960,,00:00:12.990000
1190,2008-04-14 08:50:22.980,2008-04-14 10:53:30.930,02:03:07.950000,
1190,2008-04-14 09:05:33.000,2008-04-14 09:05:48.960,,00:00:15.960000
1190,2008-04-14 09:08:04.980,2008-04-14 09:08:54.000,,00:00:49.020000
1190,2008-04-14 09:37:08.970,2008-04-14 09:38:14.970,,00:01:06
1190,2008-04-14 10:40:55.950,2008-04-14 10:41:50.010,,00:00:54.060000
1190,2008-04-14 10:47:59.970,2008-04-14 10:48:40.980,,00:00:41.010000
1190,2008-04-14 10:51:54.000,2008-04-14 10:53:17.940,,00:01:23.940000
1016,2008-04-14 11:10:03.990,2008-04-14 12:15:30.990,01:05:27,
1016,2008-04-14 11:30:58.980,2008-04-14 11:31:55.980,,00:00:57
1016,2008-04-14 11:59:24.990,2008-04-14 12:01:00.000,,00:01:35.010000
1016,2008-04-14 12:08:09.990,2008-04-14 12:14:55.980,,00:06:45.990000
1172,2008-04-14 08:17:29.010,2008-04-14 09:58:15.960,01:40:46.950000,
1172,2008-04-14 09:20:36.990,2008-04-14 09:21:29.970,,00:00:52.980000
1172,2008-04-14 09:56:48.990,2008-04-14 09:57:42.960,,00:00:53.970000
1041,2008-04-14 10:23:01.980,2008-04-14 10:28:05.970,00:05:03.990000,
1041,2008-04-14 10:22:15.930,2008-04-14 10:23:01.980,,00:00:46.050000
1041,2008-04-14 10:30:23.970,2008-04-14 10:30:36.990,,00:00:13.020000
1155,2008-04-14 10:31:37.980,2008-04-14 11:50:59.970,01:19:21.990000,
1155,2008-04-14 10:31:04.980,2008-04-14 10:31:31.680,,00:00:26.700000
1155,2008-04-14 10:49:49.980,2008-04-14 10:50:21.990,,00:00:32.010000
1155,2008-04-14 11:35:57.990,2008-04-14 11:37:37.980,,00:01:39.990000
1155,2008-04-14 11:38:25.980,2008-04-14 11:38:35.010,,00:00:09.030000
1155,2008-04-14 11:47:53.010,2008-04-14 11:51:03.990,,00:03:10.980000
1173,2008-04-14 08:18:07.980,2008-04-14 11:30:55.980,03:12:48,
1173,2008-04-14 09:35:10.980,2008-04-14 09:35:47.010,,00:00:36.030000
1173,2008-04-14 10:34:54.990,2008-04-14 10:35:21.000,,00:00:26.010000
1173,2008-04-14 10:35:35.970,2008-04-14 10:36:59.970,,00:01:24
1173,2008-04-14 10:50:21.990,2008-04-14 10:51:51.000,,00:01:29.010000
1173,2008-04-14 11:01:51.990,2008-04-14 11:02:24.990,,00:00:33
1173,2008-04-14 11:18:46.980,2008-04-14 11:19:39.000,,00:00:52.020000
1173,2008-04-14 11:23:43.020,2008-04-14 11:29:37.980,,00:05:54.960000
1097,2008-04-14 08:17:42.000,2008-04-14 08:29:51.000,00:12:09,
1097,2008-04-14 08:18:38.970,2008-04-14 08:18:42.990,,00:00:04.020000
1097,2008-04-14 08:21:43.980,2008-04-14 08:21:59.970,,00:00:15.990000
1097,2008-04-14 08:22:16.980,2008-04-14 08:22:45.990,,00:00:29.010000
1097,2008-04-14 08:29:56.010,2008-04-14 08:30:06.000,,00:00:09.990000
1189,2008-04-14 08:31:19.980,2008-04-14 09:36:43.950,01:05:23.970000,
1189,2008-04-14 08:36:39.990,2008-04-14 08:36:50.970,,00:00:10.980000
1189,2008-04-14 08:58:43.980,2008-04-14 08:59:34.980,,00:00:51
1189,2008-04-14 09:34:13.980,2008-04-14 09:35:10.980,,00:00:57
1216,2008-04-14 10:39:33.000,2008-04-14 10:49:50.970,00:10:17.970000,
1216,2008-04-14 10:48:44.970,2008-04-14 10:49:49.980,,00:01:05.010000
1175,2008-04-14 08:17:46.980,2008-04-14 09:44:21.780,01:26:34.800000,
1175,2008-04-14 08:49:15.990,2008-04-14 08:49:27.000,,00:00:11.010000
1175,2008-04-14 08:49:51.960,2008-04-14 08:50:53.010,,00:01:01.050000
1175,2008-04-14 09:30:03.000,2008-04-14 09:32:24.990,,00:02:21.990000
1175,2008-04-14 09:42:21.990,2008-04-14 09:43:52.980,,00:01:30.990000
1204,2008-04-14 09:48:17.010,2008-04-14 09:57:04.980,00:08:47.970000,
1204,2008-04-14 09:47:30.990,2008-04-14 09:47:43.860,,00:00:12.870000
1017,2008-04-14 11:10:06.000,2008-04-14 12:04:38.010,00:54:32.010000,
1017,2008-04-14 11:29:39.990,2008-04-14 11:30:58.980,,00:01:18.990000
1017,2008-04-14 12:01:00.960,2008-04-14 12:03:04.980,,00:02:04.020000
1178,2008-04-14 08:18:27.000,2008-04-14 09:23:36.990,01:05:09.990000,
1178,2008-04-14 08:28:32.970,2008-04-14 08:28:51.990,,00:00:19.020000
1178,2008-04-14 08:28:56.970,2008-04-14 08:29:02.970,,00:00:06
1178,2008-04-14 08:48:19.980,2008-04-14 08:49:14.970,,00:00:54.990000
1178,2008-04-14 09:05:51.990,2008-04-14 09:06:15.990,,00:00:24
1178,2008-04-14 09:21:32.010,2008-04-14 09:22:35.970,,00:01:03.960000
1203,2008-04-14 09:45:08.970,2008-04-14 11:13:13.980,01:28:05.010000,
1203,2008-04-14 09:44:53.970,2008-04-14 09:44:57.960,,00:00:03.990000
1203,2008-04-14 10:36:59.970,2008-04-14 10:38:49.650,,00:01:49.680000
1203,2008-04-14 11:11:35.010,2008-04-14 11:13:00.990,,00:01:25.980000
1179,2008-04-14 08:18:36.990,2008-04-14 10:05:34.980,01:46:57.990000,
1179,2008-04-14 08:22:52.980,2008-04-14 08:23:18.000,,00:00:25.020000
1179,2008-04-14 08:23:51.990,2008-04-14 08:24:21.990,,00:00:30
1179,2008-04-14 08:26:38.010,2008-04-14 08:27:00.990,,00:00:22.980000
1179,2008-04-14 08:47:48.000,2008-04-14 08:48:11.970,,00:00:23.970000
1179,2008-04-14 09:01:22.980,2008-04-14 09:04:21.960,,00:02:58.980000
1179,2008-04-14 09:32:29.970,2008-04-14 09:34:06.000,,00:01:36.030000
1179,2008-04-14 10:01:44.970,2008-04-14 10:04:32.010,,00:02:47.040000
1182,2008-04-14 08:19:45.000,2008-04-14 10:58:55.950,02:39:10.950000,
1182,2008-04-14 09:04:24.000,2008-04-14 09:04:57.000,,00:00:33
1182,2008-04-14 09:15:36.990,2008-04-14 09:17:18.000,,00:01:41.010000
1182,2008-04-14 10:20:30.990,2008-04-14 10:21:51.030,,00:01:20.040000
1182,2008-04-14 10:37:17.010,2008-04-14 10:38:37.020,,00:01:20.010000
1182,2008-04-14 10:52:05.010,2008-04-14 10:56:26.970,,00:04:21.960000
1195,2008-04-14 08:19:14.970,2008-04-14 09:20:04.980,01:00:50.010000,
1195,2008-04-14 08:40:02.970,2008-04-14 08:40:20.010,,00:00:17.040000
1195,2008-04-14 08:40:23.010,2008-04-14 08:40:40.980,,00:00:17.970000
1195,2008-04-14 08:47:28.980,2008-04-14 08:47:37.980,,00:00:09
1195,2008-04-14 09:17:18.000,2008-04-14 09:18:29.970,,00:01:11.970000
1195,2008-04-14 09:15:07.980,2008-04-14 09:20:04.980,00:04:57,
1195,2008-04-14 09:20:19.980,2008-04-14 09:20:33.990,,00:00:14.010000
1195,2008-04-14 09:21:48.990,2008-04-14 10:52:48.990,01:31:00,
1195,2008-04-14 09:59:10.980,2008-04-14 10:00:36.960,,00:01:25.980000
1195,2008-04-14 10:04:33.990,2008-04-14 10:04:42.960,,00:00:08.970000
1195,2008-04-14 10:49:17.010,2008-04-14 10:52:03.960,,00:02:46.950000
1035,2008-04-14 10:58:54.990,2008-04-14 11:08:12.990,00:09:18,
1035,2008-04-14 10:56:26.970,2008-04-14 10:56:50.970,,00:00:24
1035,2008-04-14 11:07:10.020,2008-04-14 11:07:20.340,,00:00:10.320000
1035,2008-04-14 11:07:33.000,2008-04-14 11:08:01.980,,00:00:28.980000
1152,2008-04-14 11:09:47.010,2008-04-14 11:19:04.980,00:09:17.970000,
1152,2008-04-14 11:08:21.990,2008-04-14 11:08:35.160,,00:00:13.170000
1152,2008-04-14 11:19:41.970,2008-04-14 11:20:15.990,,00:00:34.020000
1159,2008-04-14 08:18:21.000,2008-04-14 09:20:45.840,01:02:24.840000,
1189,2008-04-14 08:39:17.970,2008-04-14 08:39:59.970,,00:00:42
1189,2008-04-14 09:07:12.990,2008-04-14 09:07:25.980,,00:00:12.990000
1189,2008-04-14 09:18:29.970,2008-04-14 09:19:42.990,,00:01:13.020000
1201,2008-04-14 09:24:11.010,2008-04-14 09:26:21.990,00:02:10.980000,
1201,2008-04-14 09:23:44.970,2008-04-14 09:23:58.980,,00:00:14.010000
1201,2008-04-14 09:26:22.980,2008-04-14 09:26:28.980,,00:00:06
1201,2008-04-14 09:26:43.980,2008-04-14 10:25:07.980,00:58:24,
1201,2008-04-14 09:47:43.860,2008-04-14 09:48:30.990,,00:00:47.130000
1201,2008-04-14 09:57:47.010,2008-04-14 09:58:42.960,,00:00:55.950000
1201,2008-04-14 10:00:36.960,2008-04-14 10:01:39.000,,00:01:02.040000
1201,2008-04-14 10:04:42.960,2008-04-14 10:05:09.990,,00:00:27.030000
1201,2008-04-14 10:23:23.970,2008-04-14 10:24:40.020,,00:01:16.050000
1098,2008-04-14 08:19:00.000,2008-04-14 08:24:45.930,00:05:45.930000,
1098,2008-04-14 08:18:32.970,2008-04-14 08:18:36.990,,00:00:04.020000
1102,2008-04-14 08:30:50.250,2008-04-14 08:35:53.970,00:05:03.720000,
1193,2008-04-14 08:48:12.000,2008-04-14 11:37:20.970,02:49:08.970000,
1193,2008-04-14 08:59:57.960,2008-04-14 09:00:13.980,,00:00:16.020000
1193,2008-04-14 09:19:48.990,2008-04-14 09:20:17.010,,00:00:28.020000
1193,2008-04-14 09:43:55.980,2008-04-14 09:44:53.970,,00:00:57.990000
1193,2008-04-14 09:44:57.960,2008-04-14 09:47:27.990,,00:02:30.030000
1193,2008-04-14 09:58:50.970,2008-04-14 09:59:08.970,,00:00:18
1193,2008-04-14 10:22:21.960,2008-04-14 10:23:21.990,,00:01:00.030000
1193,2008-04-14 10:38:37.980,2008-04-14 10:39:04.020,,00:00:26.040000
1193,2008-04-14 10:46:22.980,2008-04-14 10:49:17.010,,00:02:54.030000
1193,2008-04-14 10:53:22.980,2008-04-14 10:53:57.960,,00:00:34.980000
1193,2008-04-14 11:01:13.950,2008-04-14 11:01:43.980,,00:00:30.030000
1193,2008-04-14 11:07:20.340,2008-04-14 11:07:33.000,,00:00:12.660000
1193,2008-04-14 11:32:22.980,2008-04-14 11:35:57.990,,00:03:35.010000
1060,2008-04-15 11:33:05.000,2008-04-15 11:38:32.960,00:05:27.960000,
1060,2008-04-15 11:32:28.970,2008-04-15 11:32:42.980,,00:00:14.010000
1060,2008-04-15 11:39:41.960,2008-04-15 11:40:15.980,,00:00:34.020000
1006,2008-04-15 14:12:31.010,2008-04-15 14:18:30.290,00:05:59.280000,
1006,2008-04-15 14:12:03.980,2008-04-15 14:12:17.000,,00:00:13.020000
1006,2008-04-15 14:18:33.980,2008-04-15 14:18:46.970,,00:00:12.990000
1004,2008-04-15 14:20:34.010,2008-04-15 14:28:50.990,00:08:16.980000,
1004,2008-04-15 14:19:59.990,2008-04-15 14:20:33.950,,00:00:33.960000
1034,2008-04-15 08:25:09.980,2008-04-15 08:27:59.000,00:02:49.020000,
1181,2008-04-15 09:31:38.990,2008-04-15 09:35:38.990,00:04:00,
1181,2008-04-15 09:31:22.010,2008-04-15 09:31:29.990,,00:00:07.980000
1066,2008-04-15 09:51:41.990,2008-04-15 09:55:51.980,00:04:09.990000,
1066,2008-04-15 09:53:33.980,2008-04-15 09:53:37.970,,00:00:03.990000
1177,2008-04-15 09:58:09.950,2008-04-15 10:03:23.000,00:05:13.050000,
1177,2008-04-15 09:56:45.980,2008-04-15 09:57:26.600,,00:00:40.620000
1002,2008-04-15 10:03:44.990,2008-04-15 10:09:05.000,00:05:20.010000,
1067,2008-04-15 10:13:09.980,2008-04-15 10:18:00.980,00:04:51,
1057,2008-04-15 10:38:19.970,2008-04-15 10:42:49.010,00:04:29.040000,
1057,2008-04-15 10:37:52.970,2008-04-15 10:38:25.010,,00:00:32.040000
1048,2008-04-15 10:55:23.990,2008-04-15 11:01:11.000,00:05:47.010000,
1048,2008-04-15 10:54:57.980,2008-04-15 10:55:00.980,,00:00:03
1048,2008-04-15 10:55:10.970,2008-04-15 10:55:16.970,,00:00:06
1048,2008-04-15 11:01:23.000,2008-04-15 11:01:36.980,,00:00:13.980000
1048,2008-04-15 11:01:46.190,2008-04-15 11:02:02.900,,00:00:16.710000
1021,2008-04-15 12:18:53.990,2008-04-15 12:29:53.000,00:10:59.010000,
1133,2008-04-15 12:47:36.980,2008-04-15 12:52:20.960,00:04:43.980000,
1133,2008-04-15 12:47:14.000,2008-04-15 12:47:41.000,,00:00:27
1154,2008-04-15 12:55:37.970,2008-04-15 13:00:38.990,00:05:01.020000,
1154,2008-04-15 12:54:52.970,2008-04-15 12:55:35.000,,00:00:42.030000
1154,2008-04-15 13:00:25.010,2008-04-15 13:00:44.000,,00:00:18.990000
1212,2008-04-15 13:17:11.990,2008-04-15 13:21:13.970,00:04:01.980000,
1212,2008-04-15 13:16:39.020,2008-04-15 13:16:57.020,,00:00:18
1212,2008-04-15 13:21:17.990,2008-04-15 13:21:29.000,,00:00:11.010000
1014,2008-04-15 14:19:16.970,2008-04-15 14:28:30.980,00:09:14.010000,
1014,2008-04-15 14:17:51.980,2008-04-15 14:18:14.990,,00:00:23.010000
1014,2008-04-15 14:18:46.970,2008-04-15 14:18:51.680,,00:00:04.710000
1025,2008-04-15 14:36:29.510,2008-04-15 14:39:45.980,00:03:16.470000,
1025,2008-04-15 14:36:02.000,2008-04-15 14:37:00.740,,00:00:58.740000
1025,2008-04-15 14:40:02.000,2008-04-15 14:40:15.500,,00:00:13.500000
1043,2008-04-15 14:43:51.980,2008-04-15 14:47:46.010,00:03:54.030000,
1043,2008-04-15 14:43:21.980,2008-04-15 14:44:09.980,,00:00:48
1078,2008-04-15 08:17:43.970,2008-04-15 09:31:26.990,01:13:43.020000,
1078,2008-04-15 08:41:21.980,2008-04-15 08:43:57.980,,00:02:36
1078,2008-04-15 09:04:12.980,2008-04-15 09:05:31.970,,00:01:18.990000
1078,2008-04-15 09:28:27.980,2008-04-15 09:31:17.990,,00:02:50.010000
1219,2008-04-15 09:40:17.990,2008-04-15 09:47:52.970,00:07:34.980000,
1219,2008-04-15 09:48:31.010,2008-04-15 09:48:50.000,,00:00:18.990000
1227,2008-04-15 09:51:38.000,2008-04-15 12:02:05.960,02:10:27.960000,
1227,2008-04-15 09:50:59.990,2008-04-15 09:51:41.990,,00:00:42
1227,2008-04-15 10:55:19.970,2008-04-15 10:56:52.970,,00:01:33
1227,2008-04-15 11:44:20.960,2008-04-15 11:45:16.970,,00:00:56.010000
1227,2008-04-15 11:58:52.130,2008-04-15 12:01:55.970,,00:03:03.840000
1116,2008-04-15 12:19:11.000,2008-04-15 15:18:47.990,02:59:36.990000,
1116,2008-04-15 13:07:29.990,2008-04-15 13:08:35.990,,00:01:06
1116,2008-04-15 13:21:29.000,2008-04-15 13:24:40.010,,00:03:11.010000
1116,2008-04-15 13:25:02.990,2008-04-15 13:25:05.990,,00:00:03
1116,2008-04-15 14:32:45.620,2008-04-15 14:35:18.980,,00:02:33.360000
1116,2008-04-15 14:44:57.980,2008-04-15 14:49:45.980,,00:04:48
1116,2008-04-15 14:50:04.370,2008-04-15 14:51:09.980,,00:01:05.610000
1116,2008-04-15 15:13:41.990,2008-04-15 15:16:20.000,,00:02:38.010000
1116,2008-04-15 15:16:51.020,2008-04-15 15:17:43.970,,00:00:52.950000
1076,2008-04-15 08:17:55.970,2008-04-15 08:27:00.980,00:09:05.010000,
1213,2008-04-15 08:29:11.000,2008-04-15 10:05:56.990,01:36:45.990000,
1213,2008-04-15 08:46:23.000,2008-04-15 08:48:24.980,,00:02:01.980000
1213,2008-04-15 08:49:45.980,2008-04-15 08:50:44.990,,00:00:59.010000
1213,2008-04-15 09:39:58.820,2008-04-15 09:40:25.970,,00:00:27.150000
1213,2008-04-15 09:51:42.980,2008-04-15 09:53:32.990,,00:01:50.010000
1213,2008-04-15 10:04:37.010,2008-04-15 10:05:23.000,,00:00:45.990000
1124,2008-04-15 10:13:44.990,2008-04-15 10:18:22.970,00:04:37.980000,
1070,2008-04-15 10:32:27.980,2008-04-15 10:35:38.990,00:03:11.010000,
1070,2008-04-15 10:35:26.990,2008-04-15 10:35:35.960,,00:00:08.970000
1037,2008-04-15 10:39:02.000,2008-04-15 10:47:07.970,00:08:05.970000,
1053,2008-04-15 10:53:14.990,2008-04-15 13:06:09.980,02:12:54.990000,
1053,2008-04-15 10:52:37.970,2008-04-15 10:52:58.970,,00:00:21
1053,2008-04-15 11:36:14.990,2008-04-15 11:37:41.000,,00:01:26.010000
1053,2008-04-15 11:45:16.970,2008-04-15 11:45:53.990,,00:00:37.020000
1053,2008-04-15 12:14:11.000,2008-04-15 12:15:44.960,,00:01:33.960000
1053,2008-04-15 12:58:25.010,2008-04-15 12:59:03.980,,00:00:38.970000
1053,2008-04-15 13:00:13.970,2008-04-15 13:00:25.010,,00:00:11.040000
1053,2008-04-15 13:04:54.980,2008-04-15 13:04:56.990,,00:00:02.010000
1053,2008-04-15 13:05:08.990,2008-04-15 13:05:35.990,,00:00:27
1140,2008-04-15 13:06:05.960,2008-04-15 13:12:19.970,00:06:14.010000,
1140,2008-04-15 13:04:56.990,2008-04-15 13:05:08.990,,00:00:12
1140,2008-04-15 13:12:50.960,2008-04-15 13:13:09.980,,00:00:19.020000
1140,2008-04-15 13:13:38.990,2008-04-15 15:02:12.170,01:48:33.180000,
1140,2008-04-15 14:02:29.990,2008-04-15 14:03:31.970,,00:01:01.980000
1140,2008-04-15 14:17:43.970,2008-04-15 14:18:33.980,,00:00:50.010000
1140,2008-04-15 14:23:20.990,2008-04-15 14:23:23.990,,00:00:03
1140,2008-04-15 14:49:45.980,2008-04-15 14:50:04.370,,00:00:18.390000
1140,2008-04-15 14:58:53.990,2008-04-15 15:01:24.980,,00:02:30.990000
1046,2008-04-15 14:57:11.000,2008-04-15 15:03:20.990,00:06:09.990000,
1046,2008-04-15 14:55:50.960,2008-04-15 14:56:14.960,,00:00:24
1046,2008-04-15 15:03:40.970,2008-04-15 15:04:11.330,,00:00:30.360000
1046,2008-04-15 15:04:23.000,2008-04-15 16:37:57.410,01:33:34.410000,
1046,2008-04-15 15:24:33.980,2008-04-15 15:26:42.980,,00:02:09
1046,2008-04-15 16:09:27.980,2008-04-15 16:10:22.970,,00:00:54.990000
1046,2008-04-15 16:29:20.000,2008-04-15 16:30:44.000,,00:01:24
1046,2008-04-15 16:35:44.000,2008-04-15 16:37:17.960,,00:01:33.960000
1077,2008-04-15 08:18:07.970,2008-04-15 11:19:11.000,03:01:03.030000,
1077,2008-04-15 08:44:10.970,2008-04-15 08:44:19.970,,00:00:09
1077,2008-04-15 08:57:32.000,2008-04-15 08:58:23.990,,00:00:51.990000
1077,2008-04-15 08:59:05.840,2008-04-15 09:00:53.990,,00:01:48.150000
1077,2008-04-15 10:10:09.980,2008-04-15 10:11:35.000,,00:01:25.020000
1077,2008-04-15 10:11:43.010,2008-04-15 10:12:18.980,,00:00:35.970000
1077,2008-04-15 10:34:33.980,2008-04-15 10:35:26.990,,00:00:53.010000
1077,2008-04-15 10:35:35.960,2008-04-15 10:37:49.010,,00:02:13.050000
1077,2008-04-15 11:03:54.980,2008-04-15 11:04:18.980,,00:00:24
1077,2008-04-15 11:05:26.990,2008-04-15 11:06:11.000,,00:00:44.010000
1077,2008-04-15 11:15:28.970,2008-04-15 11:18:45.980,,00:03:17.010000
1056,2008-04-15 11:19:57.980,2008-04-15 13:02:06.980,01:42:09,
1056,2008-04-15 11:18:45.980,2008-04-15 11:19:11.000,,00:00:25.020000
1056,2008-04-15 11:37:44.990,2008-04-15 11:37:57.410,,00:00:12.420000
1056,2008-04-15 11:49:51.980,2008-04-15 11:51:41.990,,00:01:50.010000
1056,2008-04-15 12:47:41.000,2008-04-15 12:48:42.170,,00:01:01.170000
1056,2008-04-15 12:59:03.980,2008-04-15 13:00:14.000,,00:01:10.020000
1221,2008-04-15 13:35:26.000,2008-04-15 13:39:42.020,00:04:16.020000,
1221,2008-04-15 13:34:37.010,2008-04-15 13:35:17.990,,00:00:40.980000
1221,2008-04-15 13:40:11.990,2008-04-15 13:40:22.970,,00:00:10.980000
1218,2008-04-15 13:30:16.970,2008-04-15 13:40:18.980,00:10:02.010000,
1218,2008-04-15 13:40:04.940,2008-04-15 13:40:11.990,,00:00:07.050000
1218,2008-04-15 13:40:31.010,2008-04-15 14:23:31.010,00:43:00,
1218,2008-04-15 14:18:51.680,2008-04-15 14:19:13.550,,00:00:21.870000
1218,2008-04-15 14:19:44.240,2008-04-15 14:19:59.990,,00:00:15.750000
1218,2008-04-15 14:20:33.950,2008-04-15 14:23:20.990,,00:02:47.040000
1044,2008-04-15 14:44:11.000,2008-04-15 15:56:04.550,01:11:53.550000,
1044,2008-04-15 15:10:33.980,2008-04-15 15:12:43.010,,00:02:09.030000
1044,2008-04-15 15:53:44.030,2008-04-15 15:55:41.990,,00:01:57.960000
1079,2008-04-15 08:18:12.980,2008-04-15 10:16:21.980,01:58:09,
1079,2008-04-15 08:44:21.980,2008-04-15 08:44:41.000,,00:00:19.020000
1079,2008-04-15 09:19:29.990,2008-04-15 09:21:06.980,,00:01:36.990000
1079,2008-04-15 09:38:30.980,2008-04-15 09:39:32.000,,00:01:01.020000
1079,2008-04-15 10:14:37.970,2008-04-15 10:15:42.980,,00:01:05.010000
1074,2008-04-15 10:32:57.980,2008-04-15 12:33:18.980,02:00:21,
1074,2008-04-15 10:31:44.990,2008-04-15 10:32:43.970,,00:00:58.980000
1074,2008-04-15 10:38:26.990,2008-04-15 10:38:29.000,,00:00:02.010000
1074,2008-04-15 11:04:20.990,2008-04-15 11:05:24.950,,00:01:03.960000
